Date,Month,Day,Hour,season,Week_day,coef
2024-10-19,October,19,12:00,winter,Saturday,0.000114003
2024-10-19,October,19,13:00,winter,Saturday,0.000112233
2024-10-19,October,19,14:00,winter,Saturday,0.000110865
2024-10-19,October,19,15:00,winter,Saturday,0.000111521
2024-10-19,October,19,16:00,winter,Saturday,0.000120907
2024-10-19,October,19,17:00,winter,Saturday,0.000148242
2024-10-19,October,19,18:00,winter,Saturday,0.000153718
2024-10-19,October,19,19:00,winter,Saturday,0.000134472
2024-10-19,October,19,20:00,winter,Saturday,0.000119297
2024-10-19,October,19,21:00,winter,Saturday,0.000109701
2024-10-19,October,19,22:00,winter,Saturday,0.000100402
2024-10-19,October,19,23:00,winter,Saturday,9.154379522713649e-05
2024-10-20,October,20,00:00,winter,Sunday,0.000100444
2024-10-20,October,20,01:00,winter,Sunday,9.462717428996599e-05
2024-10-20,October,20,02:00,winter,Sunday,8.620401237578039e-05
2024-10-20,October,20,03:00,winter,Sunday,7.711115194125008e-05
2024-10-20,October,20,04:00,winter,Sunday,6.986286363648916e-05
2024-10-20,October,20,05:00,winter,Sunday,7.090294569112542e-05
2024-10-20,October,20,06:00,winter,Sunday,6.79015106679025e-05
2024-10-20,October,20,07:00,winter,Sunday,7.982494687940065e-05
2024-10-20,October,20,08:00,winter,Sunday,0.000102082
2024-10-20,October,20,09:00,winter,Sunday,0.000115315
2024-10-20,October,20,10:00,winter,Sunday,0.000127994
2024-10-20,October,20,11:00,winter,Sunday,0.000136022
2024-10-20,October,20,12:00,winter,Sunday,0.000139021
2024-10-20,October,20,13:00,winter,Sunday,0.000136237
2024-10-20,October,20,14:00,winter,Sunday,0.00013254
2024-10-20,October,20,15:00,winter,Sunday,0.000128593
2024-10-20,October,20,16:00,winter,Sunday,0.000135969
2024-10-20,October,20,17:00,winter,Sunday,0.000163941
2024-10-20,October,20,18:00,winter,Sunday,0.000165809
2024-10-20,October,20,19:00,winter,Sunday,0.000143898
2024-10-20,October,20,20:00,winter,Sunday,0.000127047
2024-10-20,October,20,21:00,winter,Sunday,0.000115661
2024-10-20,October,20,22:00,winter,Sunday,0.000102015
2024-10-20,October,20,23:00,winter,Sunday,9.281045489701123e-05
2024-10-21,October,21,00:00,winter,Monday,0.000119507
2024-10-21,October,21,01:00,winter,Monday,0.000115279
2024-10-21,October,21,02:00,winter,Monday,0.000102539
2024-10-21,October,21,03:00,winter,Monday,8.491520176250275e-05
2024-10-21,October,21,04:00,winter,Monday,7.285088697968551e-05
2024-10-21,October,21,05:00,winter,Monday,6.86501099242766e-05
2024-10-21,October,21,06:00,winter,Monday,8.121443530918459e-05
2024-10-21,October,21,07:00,winter,Monday,9.10486599900076e-05
2024-10-21,October,21,08:00,winter,Monday,9.013262162185993e-05
2024-10-21,October,21,09:00,winter,Monday,8.855372193200813e-05
2024-10-21,October,21,10:00,winter,Monday,8.652228527226955e-05
2024-10-21,October,21,11:00,winter,Monday,8.694673370458026e-05
2024-10-21,October,21,12:00,winter,Monday,8.87243587845763e-05
2024-10-21,October,21,13:00,winter,Monday,8.825461726304035e-05
2024-10-21,October,21,14:00,winter,Monday,9.121078027991859e-05
2024-10-21,October,21,15:00,winter,Monday,9.754919450284326e-05
2024-10-21,October,21,16:00,winter,Monday,0.000116101
2024-10-21,October,21,17:00,winter,Monday,0.000152126
2024-10-21,October,21,18:00,winter,Monday,0.000157124
2024-10-21,October,21,19:00,winter,Monday,0.000138864
2024-10-21,October,21,20:00,winter,Monday,0.000123921
2024-10-21,October,21,21:00,winter,Monday,0.000113919
2024-10-21,October,21,22:00,winter,Monday,0.000101152
2024-10-21,October,21,23:00,winter,Monday,8.933901891000832e-05
2024-10-22,October,22,00:00,winter,Tuesday,9.03527800116825e-05
2024-10-22,October,22,01:00,winter,Tuesday,9.248037773662352e-05
2024-10-22,October,22,02:00,winter,Tuesday,9.041899335674288e-05
2024-10-22,October,22,03:00,winter,Tuesday,8.375299998774686e-05
2024-10-22,October,22,04:00,winter,Tuesday,7.387285628130239e-05
2024-10-22,October,22,05:00,winter,Tuesday,7.040611143991647e-05
2024-10-22,October,22,06:00,winter,Tuesday,8.230411637554417e-05
2024-10-22,October,22,07:00,winter,Tuesday,9.228025442868399e-05
2024-10-22,October,22,08:00,winter,Tuesday,9.222683235383433e-05
2024-10-22,October,22,09:00,winter,Tuesday,8.990630774731685e-05
2024-10-22,October,22,10:00,winter,Tuesday,8.498208361909684e-05
2024-10-22,October,22,11:00,winter,Tuesday,8.322784794822156e-05
2024-10-22,October,22,12:00,winter,Tuesday,8.604211560534116e-05
2024-10-22,October,22,13:00,winter,Tuesday,8.578465474272094e-05
2024-10-22,October,22,14:00,winter,Tuesday,8.812292683623457e-05
2024-10-22,October,22,15:00,winter,Tuesday,9.431358332812658e-05
2024-10-22,October,22,16:00,winter,Tuesday,0.000115968
2024-10-22,October,22,17:00,winter,Tuesday,0.000145987
2024-10-22,October,22,18:00,winter,Tuesday,0.000153724
2024-10-22,October,22,19:00,winter,Tuesday,0.000137404
2024-10-22,October,22,20:00,winter,Tuesday,0.000124218
2024-10-22,October,22,21:00,winter,Tuesday,0.000116775
2024-10-22,October,22,22:00,winter,Tuesday,0.000102395
2024-10-22,October,22,23:00,winter,Tuesday,9.319146839922188e-05
2024-10-23,October,23,00:00,winter,Wednesday,0.000116238
2024-10-23,October,23,01:00,winter,Wednesday,0.000108501
2024-10-23,October,23,02:00,winter,Wednesday,9.691084929624195e-05
2024-10-23,October,23,03:00,winter,Wednesday,8.18374500889385e-05
2024-10-23,October,23,04:00,winter,Wednesday,7.183184134141571e-05
2024-10-23,October,23,05:00,winter,Wednesday,7.210086462887231e-05
2024-10-23,October,23,06:00,winter,Wednesday,8.629289687920475e-05
2024-10-23,October,23,07:00,winter,Wednesday,9.684136278279964e-05
2024-10-23,October,23,08:00,winter,Wednesday,9.546098164570543e-05
2024-10-23,October,23,09:00,winter,Wednesday,9.159217603726986e-05
2024-10-23,October,23,10:00,winter,Wednesday,8.678905351025684e-05
2024-10-23,October,23,11:00,winter,Wednesday,8.530637240298071e-05
2024-10-23,October,23,12:00,winter,Wednesday,8.58335388810421e-05
2024-10-23,October,23,13:00,winter,Wednesday,8.480028399532655e-05
2024-10-23,October,23,14:00,winter,Wednesday,8.671764313278965e-05
2024-10-23,October,23,15:00,winter,Wednesday,9.212322278879858e-05
2024-10-23,October,23,16:00,winter,Wednesday,0.000110271
2024-10-23,October,23,17:00,winter,Wednesday,0.00014521
2024-10-23,October,23,18:00,winter,Wednesday,0.000154274
2024-10-23,October,23,19:00,winter,Wednesday,0.000138688
2024-10-23,October,23,20:00,winter,Wednesday,0.000125921
2024-10-23,October,23,21:00,winter,Wednesday,0.000118111
2024-10-23,October,23,22:00,winter,Wednesday,0.000104288
2024-10-23,October,23,23:00,winter,Wednesday,9.517835314556606e-05
2024-10-24,October,24,00:00,winter,Thursday,9.944844047791068e-05
2024-10-24,October,24,01:00,winter,Thursday,0.000105978
2024-10-24,October,24,02:00,winter,Thursday,0.00010688
2024-10-24,October,24,03:00,winter,Thursday,9.893290560928408e-05
2024-10-24,October,24,04:00,winter,Thursday,8.666408166530238e-05
2024-10-24,October,24,05:00,winter,Thursday,7.5662611181717e-05
2024-10-24,October,24,06:00,winter,Thursday,8.627246552104209e-05
2024-10-24,October,24,07:00,winter,Thursday,9.644088712086846e-05
2024-10-24,October,24,08:00,winter,Thursday,9.610710592352e-05
2024-10-24,October,24,09:00,winter,Thursday,9.447672634243383e-05
2024-10-24,October,24,10:00,winter,Thursday,9.155467133256918e-05
2024-10-24,October,24,11:00,winter,Thursday,9.052064497717496e-05
2024-10-24,October,24,12:00,winter,Thursday,9.065673415255978e-05
2024-10-24,October,24,13:00,winter,Thursday,8.91809596332108e-05
2024-10-24,October,24,14:00,winter,Thursday,8.996861257194365e-05
2024-10-24,October,24,15:00,winter,Thursday,9.412815458326245e-05
2024-10-24,October,24,16:00,winter,Thursday,0.000110722
2024-10-24,October,24,17:00,winter,Thursday,0.000145354
2024-10-24,October,24,18:00,winter,Thursday,0.000155406
2024-10-24,October,24,19:00,winter,Thursday,0.000141098
2024-10-24,October,24,20:00,winter,Thursday,0.000129147
2024-10-24,October,24,21:00,winter,Thursday,0.000121149
2024-10-24,October,24,22:00,winter,Thursday,0.00011045
2024-10-24,October,24,23:00,winter,Thursday,0.000101135
2024-10-25,October,25,00:00,winter,Friday,0.000123796
2024-10-25,October,25,01:00,winter,Friday,0.00012323
2024-10-25,October,25,02:00,winter,Friday,0.000112397
2024-10-25,October,25,03:00,winter,Friday,9.169451438648194e-05
2024-10-25,October,25,04:00,winter,Friday,7.753128534243956e-05
2024-10-25,October,25,05:00,winter,Friday,7.485426038083591e-05
2024-10-25,October,25,06:00,winter,Friday,8.773850230816557e-05
2024-10-25,October,25,07:00,winter,Friday,9.933478778591331e-05
2024-10-25,October,25,08:00,winter,Friday,0.000100718
2024-10-25,October,25,09:00,winter,Friday,0.00010097
2024-10-25,October,25,10:00,winter,Friday,9.93417937499426e-05
2024-10-25,October,25,11:00,winter,Friday,9.915843992896613e-05
2024-10-25,October,25,12:00,winter,Friday,0.00010095
2024-10-25,October,25,13:00,winter,Friday,0.000101464
2024-10-25,October,25,14:00,winter,Friday,0.000104529
2024-10-25,October,25,15:00,winter,Friday,0.000109875
2024-10-25,October,25,16:00,winter,Friday,0.000123676
2024-10-25,October,25,17:00,winter,Friday,0.000152162
2024-10-25,October,25,18:00,winter,Friday,0.000157067
2024-10-25,October,25,19:00,winter,Friday,0.000138045
2024-10-25,October,25,20:00,winter,Friday,0.00012402
2024-10-25,October,25,21:00,winter,Friday,0.000116345
2024-10-25,October,25,22:00,winter,Friday,0.000108142
2024-10-25,October,25,23:00,winter,Friday,0.000100404
2024-10-26,October,26,00:00,winter,Saturday,0.000101603
2024-10-26,October,26,01:00,winter,Saturday,0.000103971
2024-10-26,October,26,02:00,winter,Saturday,0.000102851
2024-10-26,October,26,03:00,winter,Saturday,9.164385877447176e-05
2024-10-26,October,26,04:00,winter,Saturday,8.177315446725815e-05
2024-10-26,October,26,05:00,winter,Saturday,7.225521945933275e-05
2024-10-26,October,26,06:00,winter,Saturday,7.207935640629484e-05
2024-10-26,October,26,07:00,winter,Saturday,8.751553580146277e-05
2024-10-26,October,26,08:00,winter,Saturday,0.000109208
2024-10-26,October,26,09:00,winter,Saturday,0.000118787
2024-10-26,October,26,10:00,winter,Saturday,0.000118805
2024-10-26,October,26,11:00,winter,Saturday,0.000118433
2024-10-26,October,26,12:00,winter,Saturday,0.000119643
2024-10-26,October,26,13:00,winter,Saturday,0.000117512
2024-10-26,October,26,14:00,winter,Saturday,0.000114267
2024-10-26,October,26,15:00,winter,Saturday,0.000112129
2024-10-26,October,26,16:00,winter,Saturday,0.000120995
2024-10-26,October,26,17:00,winter,Saturday,0.000148254
2024-10-26,October,26,18:00,winter,Saturday,0.00015626
2024-10-26,October,26,19:00,winter,Saturday,0.000135973
2024-10-26,October,26,20:00,winter,Saturday,0.000121061
2024-10-26,October,26,21:00,winter,Saturday,0.000112544
2024-10-26,October,26,22:00,winter,Saturday,0.000104332
2024-10-26,October,26,23:00,winter,Saturday,9.664187257534195e-05
2024-10-27,October,27,00:00,winter,Sunday,9.577280942372632e-05
2024-10-27,October,27,01:00,winter,Sunday,9.774866915400071e-05
2024-10-27,October,27,02:00,winter,Sunday,9.339881192852321e-05
2024-10-27,October,27,03:00,winter,Sunday,8.156633529785319e-05
2024-10-27,October,27,04:00,winter,Sunday,7.193302340720654e-05
2024-10-27,October,27,05:00,winter,Sunday,6.612796819562088e-05
2024-10-27,October,27,06:00,winter,Sunday,7.416025248043094e-05
2024-10-27,October,27,07:00,winter,Sunday,9.593037663018488e-05
2024-10-27,October,27,08:00,winter,Sunday,0.00011657
2024-10-27,October,27,09:00,winter,Sunday,0.000128244
2024-10-27,October,27,10:00,winter,Sunday,0.000136572
2024-10-27,October,27,11:00,winter,Sunday,0.000145778
2024-10-27,October,27,12:00,winter,Sunday,0.000148914
2024-10-27,October,27,13:00,winter,Sunday,0.000142695
2024-10-27,October,27,14:00,winter,Sunday,0.000130075
2024-10-27,October,27,15:00,winter,Sunday,0.000126435
2024-10-27,October,27,16:00,winter,Sunday,0.000142208
2024-10-27,October,27,17:00,winter,Sunday,0.000181042
2024-10-27,October,27,18:00,winter,Sunday,0.000171475
2024-10-27,October,27,19:00,winter,Sunday,0.000147714
2024-10-27,October,27,20:00,winter,Sunday,0.000132594
2024-10-27,October,27,21:00,winter,Sunday,0.000120996
2024-10-27,October,27,22:00,winter,Sunday,0.000107181
2024-10-27,October,27,23:00,winter,Sunday,0.000101287
2024-10-28,October,28,00:00,winter,Monday,0.00010647
2024-10-28,October,28,01:00,winter,Monday,0.000109892
2024-10-28,October,28,02:00,winter,Monday,0.000107803
2024-10-28,October,28,03:00,winter,Monday,0.00010103
2024-10-28,October,28,04:00,winter,Monday,8.67180282535645e-05
2024-10-28,October,28,05:00,winter,Monday,7.953604192383766e-05
2024-10-28,October,28,06:00,winter,Monday,9.370337557957178e-05
2024-10-28,October,28,07:00,winter,Monday,0.000102485
2024-10-28,October,28,08:00,winter,Monday,9.973556925195695e-05
2024-10-28,October,28,09:00,winter,Monday,9.774085344360665e-05
2024-10-28,October,28,10:00,winter,Monday,9.638569265123303e-05
2024-10-28,October,28,11:00,winter,Monday,9.611764828490624e-05
2024-10-28,October,28,12:00,winter,Monday,9.725304420044671e-05
2024-10-28,October,28,13:00,winter,Monday,9.626264569374425e-05
2024-10-28,October,28,14:00,winter,Monday,9.936188430231726e-05
2024-10-28,October,28,15:00,winter,Monday,0.000108237
2024-10-28,October,28,16:00,winter,Monday,0.000133153
2024-10-28,October,28,17:00,winter,Monday,0.000173448
2024-10-28,October,28,18:00,winter,Monday,0.000164206
2024-10-28,October,28,19:00,winter,Monday,0.000142142
2024-10-28,October,28,20:00,winter,Monday,0.000127446
2024-10-28,October,28,21:00,winter,Monday,0.000117292
2024-10-28,October,28,22:00,winter,Monday,0.000104687
2024-10-28,October,28,23:00,winter,Monday,9.501165961041879e-05
2024-10-29,October,29,00:00,winter,Tuesday,0.000106195
2024-10-29,October,29,01:00,winter,Tuesday,0.000109662
2024-10-29,October,29,02:00,winter,Tuesday,0.000104945
2024-10-29,October,29,03:00,winter,Tuesday,9.044620296335578e-05
2024-10-29,October,29,04:00,winter,Tuesday,7.475984121188324e-05
2024-10-29,October,29,05:00,winter,Tuesday,7.20314259101156e-05
2024-10-29,October,29,06:00,winter,Tuesday,8.689930909519083e-05
2024-10-29,October,29,07:00,winter,Tuesday,9.56535063150456e-05
2024-10-29,October,29,08:00,winter,Tuesday,9.264051797560946e-05
2024-10-29,October,29,09:00,winter,Tuesday,9.039152420554188e-05
2024-10-29,October,29,10:00,winter,Tuesday,8.830476279215343e-05
2024-10-29,October,29,11:00,winter,Tuesday,8.927705458413725e-05
2024-10-29,October,29,12:00,winter,Tuesday,9.069077921796389e-05
2024-10-29,October,29,13:00,winter,Tuesday,8.926179907315674e-05
2024-10-29,October,29,14:00,winter,Tuesday,9.260653360024506e-05
2024-10-29,October,29,15:00,winter,Tuesday,0.00010135
2024-10-29,October,29,16:00,winter,Tuesday,0.000125748
2024-10-29,October,29,17:00,winter,Tuesday,0.000165002
2024-10-29,October,29,18:00,winter,Tuesday,0.00015819
2024-10-29,October,29,19:00,winter,Tuesday,0.000137975
2024-10-29,October,29,20:00,winter,Tuesday,0.000124833
2024-10-29,October,29,21:00,winter,Tuesday,0.000115415
2024-10-29,October,29,22:00,winter,Tuesday,0.000103199
2024-10-29,October,29,23:00,winter,Tuesday,9.263417601997432e-05
2024-10-30,October,30,00:00,winter,Wednesday,9.537754849972787e-05
2024-10-30,October,30,01:00,winter,Wednesday,9.745754333189126e-05
2024-10-30,October,30,02:00,winter,Wednesday,0.000101496
2024-10-30,October,30,03:00,winter,Wednesday,0.000106545
2024-10-30,October,30,04:00,winter,Wednesday,9.94980017246683e-05
2024-10-30,October,30,05:00,winter,Wednesday,8.867784708438476e-05
2024-10-30,October,30,06:00,winter,Wednesday,9.101087885394555e-05
2024-10-30,October,30,07:00,winter,Wednesday,9.878930877918742e-05
2024-10-30,October,30,08:00,winter,Wednesday,9.513464342160992e-05
2024-10-30,October,30,09:00,winter,Wednesday,9.217783655812137e-05
2024-10-30,October,30,10:00,winter,Wednesday,9.189147638811952e-05
2024-10-30,October,30,11:00,winter,Wednesday,9.206930628969612e-05
2024-10-30,October,30,12:00,winter,Wednesday,9.32327533872233e-05
2024-10-30,October,30,13:00,winter,Wednesday,9.135497131974651e-05
2024-10-30,October,30,14:00,winter,Wednesday,9.173629492452102e-05
2024-10-30,October,30,15:00,winter,Wednesday,9.932705262031058e-05
2024-10-30,October,30,16:00,winter,Wednesday,0.000123796
2024-10-30,October,30,17:00,winter,Wednesday,0.000164967
2024-10-30,October,30,18:00,winter,Wednesday,0.000159333
2024-10-30,October,30,19:00,winter,Wednesday,0.000140617
2024-10-30,October,30,20:00,winter,Wednesday,0.00012891
2024-10-30,October,30,21:00,winter,Wednesday,0.0001213
2024-10-30,October,30,22:00,winter,Wednesday,0.000106764
2024-10-30,October,30,23:00,winter,Wednesday,9.712731685149016e-05
2024-10-31,October,31,00:00,winter,Thursday,0.000100492
2024-10-31,October,31,01:00,winter,Thursday,0.00010221
2024-10-31,October,31,02:00,winter,Thursday,0.000100713
2024-10-31,October,31,03:00,winter,Thursday,9.5472932159295e-05
2024-10-31,October,31,04:00,winter,Thursday,8.840585254358365e-05
2024-10-31,October,31,05:00,winter,Thursday,8.388942781969401e-05
2024-10-31,October,31,06:00,winter,Thursday,9.120542103214423e-05
2024-10-31,October,31,07:00,winter,Thursday,9.954588237928034e-05
2024-10-31,October,31,08:00,winter,Thursday,9.749076196884551e-05
2024-10-31,October,31,09:00,winter,Thursday,9.801453041874678e-05
2024-10-31,October,31,10:00,winter,Thursday,0.000100113
2024-10-31,October,31,11:00,winter,Thursday,0.000104399
2024-10-31,October,31,12:00,winter,Thursday,0.000106821
2024-10-31,October,31,13:00,winter,Thursday,0.000104003
2024-10-31,October,31,14:00,winter,Thursday,0.000105636
2024-10-31,October,31,15:00,winter,Thursday,0.000112915
2024-10-31,October,31,16:00,winter,Thursday,0.000134202
2024-10-31,October,31,17:00,winter,Thursday,0.000161437
2024-10-31,October,31,18:00,winter,Thursday,0.000154552
2024-10-31,October,31,19:00,winter,Thursday,0.000137591
2024-10-31,October,31,20:00,winter,Thursday,0.000128175
2024-10-31,October,31,21:00,winter,Thursday,0.000122369
2024-10-31,October,31,22:00,winter,Thursday,0.000111884
2024-10-31,October,31,23:00,winter,Thursday,0.000102734
